"cell_id","lat","long","proportion_cover","cell_category_all","pcoldq","pwarmq","amt","ts","arid","th","clay"
355,-12.51666671,136.21666687,0.8,"land",-0.598580345622305,2.0823009326113,1.18998657136692,-2.22588339846304,1.40729445531902,-0.499920253069204,-0.286748162406505
356,-12.51666671,137.05000021,0.12,"land",-0.388540798908201,1.78056374185039,1.18288745617424,-2.36008103191346,1.63142303673447,-0.588879680729844,-0.930615024012895
357,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
358,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
359,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
360,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
361,-12.51666671,141.21666691,0,"ocean",-0.80302915563595,3.43746619868224,1.17501798849677,-2.45613291139821,2.10117644555073,-0.880176394834095,-0.682770897066617
362,-12.51666671,142.05000025,0.89,"land",-0.718842682869274,3.30312740126714,1.16211851933507,-2.3984365376226,2.20001537411954,-0.667441897842349,0.98239226155564
363,-12.51666671,142.88333359,0.92,"land",-0.38688044168302,2.99824346956467,1.04676666679067,-2.32817984193677,2.39866972112805,0.148095351555956,-0.139415037875838
364,-12.51666671,143.71666693,0.06,"land",0.133751263095018,3.19210536840989,1.07729744915672,-2.39189120179954,2.50634771303191,-0.347528411106491,0.124225783386663
365,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
366,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
367,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
368,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
369,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
370,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
371,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
372,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
373,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
374,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
375,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
376,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
377,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
378,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
379,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
380,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
381,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
382,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
383,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
384,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
385,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
386,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
387,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
388,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
389,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
390,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
391,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
392,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
393,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
394,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
395,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
396,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
397,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
398,-13.35000005,127.05000013,0,"ocean",-0.770234348188869,-0.0179059771016561,1.39267516939613,-1.84833431556861,0.713431789924339,-0.949525748223661,-0.347232500339237
399,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
400,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
401,-13.35000005,129.55000015,0.06,"land",-0.792845794996971,2.15020241122968,1.23197955112501,-1.95627141374199,0.975670560356369,-0.685345021453725,-0.412967596033988
402,-13.35000005,130.38333349,0.83,"land",-0.820566110654141,1.76864348678938,1.28319067754594,-2.08420296731567,1.11051136750238,-0.314038363360615,0.983475122345972
403,-13.35000005,131.21666683,1,"land",-0.791791469618508,1.29699838551085,1.31968236019571,-2.080711085176,1.01566594578487,-0.0908820077898832,-0.482744220033083
404,-13.35000005,132.05000017,1,"land",-0.734625751083437,1.11278310403857,1.4133375250684,-2.01253309460416,0.983929585780112,0.168935627869261,-0.792049685762172
405,-13.35000005,132.88333351,1,"land",-0.769369656989669,1.24360524095992,1.24257695702361,-1.88885402669963,1.07205655222551,1.25479847779177,-1.34559646235055
406,-13.35000005,133.71666685,1,"land",-0.779229961886648,0.744217531126347,1.09878322304246,-1.62451546215422,0.947011680647863,0.124799061641913,-1.18577343575113
407,-13.35000005,134.55000019,1,"land",-0.785337449119299,0.635106587638855,1.27705933733709,-1.56191098770033,0.797177142374861,0.0237424758291991,-0.851870064564274
408,-13.35000005,135.38333353,1,"land",-0.724217764119913,1.44376741098261,1.19975336369901,-1.66602625590556,0.912329307798745,0.203651093265064,-0.836697620992188
409,-13.35000005,136.21666687,0.41,"land",-0.668447582171121,1.57476412975869,1.23424383878465,-1.94920000883084,1.08423851956535,-0.723695534832736,0.0960206110117819
410,NA,NA,0.01,"land",NA,NA,NA,NA,NA,NA,NA
411,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
412,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
413,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
414,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
415,-13.35000005,141.21666691,0.06,"land",-0.805700779604689,3.26347171490511,1.20040634198735,-2.27406580714831,1.66203562818616,-0.852056687985674,0.0361220372332013
416,-13.35000005,142.05000025,0.98,"land",-0.787110273278283,3.20240143028241,1.14876439380318,-2.24475947829451,1.72816053567708,-0.505060329916177,0.570208911762438
417,-13.35000005,142.88333359,1,"land",-0.574066744978978,2.8390977544717,1.02018883150074,-2.18856335893325,1.70962801697,0.193042117464999,0.125287873636368
418,-13.35000005,143.71666693,0.29,"land",-0.0618083431201191,3.21901114794127,0.914607368964953,-2.26695260959655,1.79310428570498,1.41185688868052,-0.378824318090458
419,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
420,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
421,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
422,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
423,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
424,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
425,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
426,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
427,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
428,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
429,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
430,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
431,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
432,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
433,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
434,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
435,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
436,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
437,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
438,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
439,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
440,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
441,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
442,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
443,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
444,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
445,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
446,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
447,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
448,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
449,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
450,-14.18333339,125.38333345,0.09,"land",-0.693004603724652,0.615799580324445,1.41525913403953,-2.03843551989597,1.23934639594172,-0.0121438987861748,-0.450858822035353
451,-14.18333339,126.21666679,0.48,"land",-0.751449242687166,0.529231227858996,1.31019168953651,-1.76931096578394,0.974751752195994,0.207722464199382,-0.644120673620578
452,-14.18333339,127.05000013,0.83,"land",-0.753720307456116,0.422467828378085,1.32228707799604,-1.66224419090275,0.794392169839038,0.268380808209595,-0.728652584955638
453,-14.18333339,127.88333347,0.24,"land",-0.746506170823797,0.407192498028869,1.43403181011979,-1.67557885947496,0.639481201839935,0.153925232589076,-1.17427947237831
454,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
455,-14.18333339,129.55000015,0.48,"land",-0.753003554894674,1.22842243899371,1.31918902880294,-1.94697069250256,0.685736224061478,-0.518448077360221,0.0540985037899248
456,-14.18333339,130.38333349,1,"land",-0.784356887162242,1.09494277828372,1.2256782207006,-1.89640486416728,0.785083454404159,0.888738256120368,-0.501009728735002
457,-14.18333339,131.21666683,1,"land",-0.799302572958544,0.962204120557125,1.3049534725237,-1.67917888429654,0.677065521048989,0.344149297927543,-0.10519949939601
458,-14.18333339,132.05000017,1,"land",-0.788050672196549,0.808647158593691,1.35171517250877,-1.63539416536063,0.602997227139067,0.112790990705701,-0.612890507635566
459,-14.18333339,132.88333351,1,"land",-0.771705743659447,0.837775171155927,1.25121947544327,-1.52799406319214,0.585687297174394,0.100654416144927,-1.10592144139556
460,-14.18333339,133.71666685,1,"land",-0.772928988367574,0.426435879956223,1.32121721894097,-1.34574773497669,0.474592176323536,0.430679659592703,-0.720506780369175
461,-14.18333339,134.55000019,1,"land",-0.797879279307819,0.891542114855816,1.36601188928885,-1.33075014737275,0.441113360180353,-0.131747591247144,-0.68335351945832
462,-14.18333339,135.38333353,0.92,"land",-0.75294323475387,0.948621070319742,1.24715994720026,-1.33819622161729,0.617094695748879,-0.434180905723416,-0.685838217198613
463,-14.18333339,136.21666687,0.24,"land",-0.711466455405774,1.27308067141307,1.2098142660866,-1.63489490664577,1.01992677954834,-0.342395897304229,-0.731792689251008
464,-14.18333339,137.05000021,0.13,"land",-0.687571349922046,1.02158619864459,1.21569421864863,-1.76992546404422,1.2088721527551,-0.304597571358603,-1.26706008101999
465,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
466,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
467,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
468,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
469,-14.18333339,141.21666691,0.11,"land",-0.802327790652769,2.45533968060134,1.24229408970724,-2.1633680290731,1.35561866991166,-0.945948655903181,1.33773152883893
470,-14.18333339,142.05000025,1,"land",-0.774274666489734,2.74420786091071,1.16658593415352,-2.05440616633992,1.24983290163317,-0.323566845799961,-0.447567651328952
471,-14.18333339,142.88333359,1,"land",-0.720144653388544,2.46749406932753,1.02174482659555,-2.0480437718871,1.06061844471086,0.349649607363627,-0.308352840963331
472,-14.18333339,143.71666693,0.55,"land",-0.623518835249139,2.53086728259393,0.972448563502281,-2.09114347452225,1.14470695941886,1.33722122041643,-0.0825166726925227
473,-14.18333339,144.55000027,0.26,"land",-0.492562579392982,3.34459214360384,1.04727169063214,-2.24338482709926,1.27163746660926,0.536407617886872,-0.274493543436608
474,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
475,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
476,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
477,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
478,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
479,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
480,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
481,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
482,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
483,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
484,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
485,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
486,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
487,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
488,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
489,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
490,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
491,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
492,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
493,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
494,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
495,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
496,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
497,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
498,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
499,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
500,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
501,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
502,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
503,-15.01666673,124.55000011,0.11,"land",-0.663336299890908,2.10824457214329,1.39357458852607,-2.13703855283634,1.28256668674892,-0.178983166146809,-0.50699757887574
504,-15.01666673,125.38333345,0.76,"land",-0.667081131860826,0.758669417060762,1.21894202112687,-1.84167757025344,1.38337425988952,0.791646886073855,-0.473945714298095
505,-15.01666673,126.21666679,0.99,"land",-0.755470154499592,1.03000278986105,1.04601205414065,-1.38760638768821,1.23894028156363,0.550931797968287,-0.460853990178226
506,-15.01666673,127.05000013,1,"land",-0.790622878961221,0.642459005460822,1.21363724709844,-1.31265292014834,0.764763095471704,0.415888388202546,-1.05040204811328
507,-15.01666673,127.88333347,0.85,"land",-0.756619072826132,0.2577233701939,1.48743437125082,-1.52103958755582,0.394065287639378,0.698596498511738,-1.22437696911634
508,-15.01666673,128.71666681,0.71,"land",-0.767602884652624,0.37892013053464,1.50206792049506,-1.5582803224522,0.226567555524871,-0.340053056832017,-0.35390525469359
509,-15.01666673,129.55000015,0.73,"land",-0.768864363739665,0.454136006926619,1.41845746846562,-1.73600245651017,0.332131380978135,0.324750565190523,0.113908060965818
510,-15.01666673,130.38333349,1,"land",-0.800988649123815,0.618308903516407,1.31136947888718,-1.64103358092538,0.427761215398532,0.606249814785508,-0.486767072305098
511,-15.01666673,131.21666683,1,"land",-0.810075665661982,0.498599289608195,1.27700852015624,-1.44644254027177,0.400421695017831,0.0587144715253617,0.0382704791204033
512,-15.01666673,132.05000017,1,"land",-0.794908069302745,0.535347218189808,1.25102070381556,-1.27014315837278,0.274695183734204,-0.279963780834715,0.0237112028527075
513,-15.01666673,132.88333351,1,"land",-0.774293254600873,0.491891466789854,1.25152977504311,-1.16225934299997,0.186822807376579,-0.603821599794395,0.107983220616393
514,-15.01666673,133.71666685,1,"land",-0.799496059244966,0.831713107220242,1.42765357935977,-1.1741629234148,0.154768246362174,-0.312021210759776,-0.186918486086164
515,-15.01666673,134.55000019,1,"land",-0.786968443801,1.10830682528333,1.42017760755165,-1.1065755495943,0.162237661873077,-0.400548897584233,-0.528600162924268
516,-15.01666673,135.38333353,0.79,"land",-0.789102198411893,1.08315656329116,1.29744692046516,-1.19802370499091,0.31240774958897,-0.558567167863765,-0.735858304400784
517,-15.01666673,136.21666687,0.08,"land",-0.789272092496684,1.13767168722848,1.21242213185388,-1.20840269888796,0.463769974788919,-0.84934628183708,-1.2734293934846
518,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
519,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
520,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
521,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
522,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
523,-15.01666673,141.21666691,0.06,"land",-0.796287999381803,2.32796863898829,1.23874318298221,-2.052887662848,1.05727422310356,-0.948086252971984,1.75503193694776
524,-15.01666673,142.05000025,1,"land",-0.788032662683373,1.24190733543277,1.2560812855502,-1.91354063536026,0.946703508057425,-0.614624557470988,-0.34652438199198
525,-15.01666673,142.88333359,1,"land",-0.750093968178969,2.09469702021637,1.18314334091671,-1.89255712501492,0.792188992017896,-0.319516733153481,-0.894147889112163
526,-15.01666673,143.71666693,1,"land",-0.697350072506226,2.08920389914726,1.03246725175321,-1.9070165901277,0.74296482570767,0.0914040629714691,-0.979755941356764
527,-15.01666673,144.55000027,0.99,"land",-0.460112637182295,3.11099386278373,1.00353518689064,-2.05085491837383,1.16073047011884,0.18501179923397,-0.482231240042305
528,-15.01666673,145.38333361,0.28,"land",0.253486638337635,4.56818476475793,0.869939966423959,-2.07887772877162,2.29356895976198,0.686432397193634,-0.30694812406446
529,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
530,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
531,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
532,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
533,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
534,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
535,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
536,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
537,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
538,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
539,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
540,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
541,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
542,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
543,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
544,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
545,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
546,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
547,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
548,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
549,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
550,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
551,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
552,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
553,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
554,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
555,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
556,-15.85000007,123.71666677,0.05,"land",-0.58403672807183,1.40659912809078,1.41438175067827,-2.25142512285121,0.451981092202204,0.00941071050693809,-0.523813862377444
557,-15.85000007,124.55000011,0.56,"land",-0.638704727814237,2.01030686735842,1.28869512262121,-1.86168689527251,0.961285707995949,0.597931555771127,-0.336390627216689
558,-15.85000007,125.38333345,0.99,"land",-0.673965186174079,0.956568036346977,1.0263534502174,-1.51447803033047,0.996522498707295,1.36431000250798,-0.504912495864568
559,-15.85000007,126.21666679,1,"land",-0.767216131008738,0.752569721036391,0.868491901624744,-1.00804810388265,0.86435217907776,0.370973714131875,-0.782669866703167
560,-15.85000007,127.05000013,1,"land",-0.807071663226404,0.43761028253787,1.1415011346193,-0.981880729020136,0.50227383415975,0.176454520752481,-0.997353389182635
561,-15.85000007,127.88333347,1,"land",-0.795725930555094,0.295408900325324,1.44050358046932,-1.38024908056174,0.164253008134346,1.48966876318141,-1.11476428088953
562,-15.85000007,128.71666681,1,"land",-0.79599513498577,0.296746391312382,1.51740076811283,-1.31893150402267,0.0618373743128083,0.643260357641424,-0.284740227117661
563,-15.85000007,129.55000015,1,"land",-0.790227686127225,0.251374701046703,1.44278585651156,-1.32691986875758,0.156015503551836,0.434488844977012,-0.392855080097496
564,-15.85000007,130.38333349,1,"land",-0.780615000308082,0.40570273286852,1.36302266981047,-1.26599183117066,0.15901780730405,0.664417396070632,-0.213632194010144
565,-15.85000007,131.21666683,1,"land",-0.790034757588389,0.448115454676392,1.39121676127692,-1.14836188188728,0.112139119887605,0.155876838802412,0.30526146640638
566,-15.85000007,132.05000017,1,"land",-0.77968799775707,0.349204553041324,1.18995149402085,-0.995817617152273,0.0906785223705283,-0.504481722927955,0.969481014234159
567,-15.85000007,132.88333351,1,"land",-0.777945500471504,0.744967651162163,1.14497199304176,-0.886876481766464,0.0560440956132719,-0.631033128057557,0.940042001929094
568,-15.85000007,133.71666685,1,"land",-0.751752292492387,1.14095363211754,1.21526924310973,-0.935040754022791,0.0406981986115546,-0.415836229758392,0.488145029372461
569,-15.85000007,134.55000019,1,"land",-0.754336519499428,1.07650053308973,1.25837660316983,-0.926744182644422,0.0553565266959356,-0.209187445710864,-0.523667770423623
570,-15.85000007,135.38333353,1,"land",-0.787448341291758,1.15813035284459,1.26000095411851,-1.00133694928065,0.146804071103344,-0.0137519656171961,-0.841355545634549
571,-15.85000007,136.21666687,0.91,"land",-0.741434504259977,1.15794568403825,1.22448559093429,-1.0946399769694,0.36650733804018,-0.45459267763859,-0.611013304573022
572,-15.85000007,137.05000021,0.44,"land",-0.737968337579322,1.09314671895824,1.19876625120389,-1.20831325587812,0.663503584665221,-0.773644880073181,-0.53615243622164
573,-15.85000007,137.88333355,0.03,"land",-0.760951160878235,1.22142733203442,1.19263491099504,-1.26151202057223,0.788474670501504,-0.955219600913746,-0.382025599482381
574,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
575,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
576,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
577,-15.85000007,141.21666691,0.26,"land",-0.74768362289133,2.2600419429909,1.27940547213755,-1.84923550458459,0.793884746466849,-0.936160807021708,2.1028948568595
578,-15.85000007,142.05000025,1,"land",-0.780044367189,2.15338756017928,1.27656825449214,-1.74686843042173,0.69599566291788,-0.765678507044513,0.872287800234574
579,-15.85000007,142.88333359,1,"land",-0.765638700945677,1.53979053476063,1.30713816159034,-1.70686476265099,0.562942842397532,-0.517879520363845,-0.453524956557004
580,-15.85000007,143.71666693,1,"land",-0.699262010380881,1.89247168063047,1.05666702286356,-1.81030673001266,0.529493745511289,-0.115877052935951,-0.770627054884958
581,-15.85000007,144.55000027,1,"land",-0.624168470446861,2.05375524752451,0.717204657162441,-1.92461298155648,1.0636164296548,1.94841607372662,-0.0221630669860897
582,-15.85000007,145.38333361,0.51,"land",0.207291543765572,4.65380901734897,0.534748942170954,-1.91619238403978,2.42316805126522,3.56244203889652,0.017341279489848
583,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
584,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
585,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
586,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
587,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
588,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
589,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
590,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
591,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
592,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
593,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
594,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
595,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
596,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
597,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
598,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
599,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
600,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
601,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
602,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
603,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
604,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
605,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
606,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
607,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
608,-16.68333341,122.05000009,0.03,"land",-0.578658018855584,1.05888832762505,1.32043067691183,-1.69104348828643,0.120109736758776,-0.592465381549696,-1.10481170108206
609,-16.68333341,122.88333343,0.46,"land",-0.597503465348469,0.949914721863279,1.32682869489271,-1.5301711105575,0.117078079750323,-0.544041454732746,-1.21978615601071
610,-16.68333341,123.71666677,0.56,"land",-0.652972724230498,1.36086159184952,1.35948075727674,-1.68909827179544,0.195316658850233,0.152292296286705,-0.538406825320275
611,-16.68333341,124.55000011,0.91,"land",-0.6477201597954,1.23140565493134,1.33329641785615,-1.61478577494319,0.293911830952021,0.700763072347288,-0.624154773264981
612,-16.68333341,125.38333345,1,"land",-0.708764851201135,1.48127729237019,1.02150693023568,-1.22623430064991,0.427188204700682,0.882770536893986,-0.225965880668309
613,-16.68333341,126.21666679,1,"land",-0.716359038081118,0.682105380790603,0.939222222003778,-0.879064975375945,0.382765967590632,0.52450229534188,-0.655323849424619
614,-16.68333341,127.05000013,1,"land",-0.722332066444774,-0.0198376283343062,1.0660596568376,-0.818083992934344,0.234772266444551,0.237027831611339,-0.994187103533534
615,-16.68333341,127.88333347,1,"land",-0.733187148043363,0.0735984833263988,1.20454906649989,-0.888807279233202,0.0661831202389682,1.0862385155559,-0.814469738945374
616,-16.68333341,128.71666681,1,"land",-0.772821859130296,0.203455764530617,1.45919216086092,-0.968326395625282,-0.11161855641721,0.51499847796727,0.671431436101291
617,-16.68333341,129.55000015,1,"land",-0.772399899624763,0.54986951880563,1.38561832690256,-0.949987199150081,-0.0698001214958721,0.645354980348905,0.00928004067593751
618,-16.68333341,130.38333349,1,"land",-0.694860944068906,0.977152982837999,1.19821940437289,-0.762733414167335,-0.0395319367040446,0.206713104340277,-0.580248730328535
619,-16.68333341,131.21666683,1,"land",-0.790443602206758,0.819246992893444,1.34940771273089,-0.744672459800817,-0.0886912476900125,-0.315456127634158,1.19790040940647
620,-16.68333341,132.05000017,1,"land",-0.754540936596018,0.708297896455501,1.13462417595172,-0.657118567439509,-0.0695581950323571,-0.380530403994072,0.655819669413591
